scene,listener,system,predicted
S09673,L0240,E001,52.18701958656311
S09676,L0229,E001,51.53868794441223
S09677,L0236,E001,28.220608830451965
S09678,L0209,E001,55.32270073890686
S09681,L0227,E001,54.211896657943726
S09684,L0227,E001,52.46884822845459
S09689,L0209,E001,47.737544775009155
S09704,L0217,E001,31.3989520072937
S09707,L0201,E001,54.921895265579224
S09714,L0212,E001,53.84643077850342
S09714,L0221,E001,54.46869134902954
S09715,L0219,E001,52.46175527572632
S09715,L0225,E001,53.09903621673584
S09716,L0227,E001,50.716036558151245
S09719,L0236,E001,27.365362644195557
S09733,L0224,E001,54.904282093048096
S09740,L0201,E001,53.84400486946106
S09752,L0243,E001,51.49298906326294
S09753,L0243,E001,48.3189731836319
S09754,L0236,E001,28.885358572006226
S09759,L0229,E001,55.57628870010376
S09765,L0227,E001,54.17666435241699
S09767,L0209,E001,51.39484405517578
S09770,L0243,E001,46.60821557044983
S09776,L0217,E001,28.272467851638794
S09793,L0215,E001,55.29085993766785
S09803,L0222,E001,54.073452949523926
S09811,L0216,E001,51.770222187042236
S09818,L0236,E001,45.3217089176178
S09819,L0218,E001,35.728031396865845
S09819,L0221,E001,43.32660436630249
S09824,L0212,E001,55.46572208404541
S09824,L0221,E001,56.5876841545105
S09827,L0229,E001,54.26645278930664
S09830,L0222,E001,51.205313205718994
S09833,L0216,E001,45.116740465164185
S09837,L0219,E001,38.15925121307373
S09837,L0225,E001,42.47424900531769
S09841,L0206,E001,55.049097537994385
S09844,L0215,E001,53.56122851371765
S09846,L0218,E001,50.89878439903259
S09856,L0227,E001,48.29699397087097
S09857,L0225,E001,32.89434313774109
S09857,L0231,E001,32.02333748340607
S09860,L0215,E001,54.635024070739746
S09861,L0236,E001,53.695839643478394
S09862,L0201,E001,51.7859160900116
S09865,L0215,E001,45.50713300704956
S09866,L0200,E001,33.33901762962341
S09870,L0216,E001,55.403709411621094
S09877,L0236,E001,53.76898646354675
S09884,L0215,E001,51.31922960281372
S09892,L0215,E001,47.54272401332855
S09893,L0240,E001,33.3584189414978
S09894,L0200,E001,54.98778820037842
S09894,L0240,E001,55.81957697868347
S09899,L0227,E001,54.07859683036804
S09900,L0206,E001,51.44613981246948
S09903,L0212,E001,47.744759917259216
S09903,L0221,E001,52.673137187957764
S09904,L0215,E001,29.515641927719116
S09907,L0201,E001,55.085062980651855
S09908,L0224,E001,53.93514037132263
S09911,L0236,E001,50.86064338684082
S09913,L0217,E001,46.938517689704895
S09919,L0242,E001,29.360708594322205
S09922,L0231,E001,55.33729791641235
S09923,L0219,E001,53.92605662345886
S09928,L0216,E001,51.48943066596985
S09934,L0229,E001,47.152549028396606
S09934,L0242,E001,45.18890976905823
S09945,L0224,E001,29.862895607948303
S09951,L0239,E001,54.75473999977112
S09952,L0219,E001,53.97530794143677
S09952,L0225,E001,54.09543514251709
S09961,L0231,E001,52.00467109680176
S09969,L0243,E001,47.83055782318115
S09971,L0219,E001,29.488515853881836
S09972,L0206,E001,55.57136535644531
S10000,L0236,E001,53.83678078651428
S08508,L0243,E003,55.73093891143799
S08510,L0219,E003,57.15397596359253
S08510,L0225,E003,57.43917226791382
S08512,L0212,E003,56.963419914245605
S08512,L0221,E003,57.24245309829712
S08529,L0224,E003,54.95893359184265
S08532,L0236,E003,53.96459102630615
S08540,L0215,E003,42.54012107849121
S08546,L0212,E003,58.9076042175293
S08546,L0221,E003,60.04449725151062
S08554,L0201,E003,55.286335945129395
S08558,L0242,E003,53.051185607910156
S08561,L0219,E003,56.73549175262451
S08566,L0206,E003,55.85674047470093
S08574,L0215,E003,56.806814670562744
S08576,L0217,E003,53.625690937042236
S08578,L0200,E003,56.749653816223145
S08578,L0240,E003,57.44158625602722
S08579,L0216,E003,54.24860715866089
S08582,L0229,E003,57.51994252204895
S08590,L0240,E003,57.901352643966675
S08600,L0242,E003,53.58939170837402
S08606,L0200,E003,56.82944059371948
S08613,L0218,E003,55.232369899749756
S08613,L0221,E003,55.28871417045593
S08614,L0206,E003,55.26600480079651
S08616,L0219,E003,55.73352575302124
S08616,L0225,E003,55.74181079864502
S08625,L0218,E003,57.540059089660645
S08627,L0216,E003,54.760777950286865
S08628,L0239,E003,53.242677450180054
S08636,L0239,E003,56.491196155548096
S08637,L0231,E003,59.34363007545471
S08644,L0216,E003,57.10023641586304
S08651,L0227,E003,55.18754720687866
S08652,L0216,E003,56.72602653503418
S08653,L0224,E003,52.43569612503052
S08658,L0219,E003,57.160747051239014
S08658,L0225,E003,57.35292434692383
S08660,L0224,E003,54.80860471725464
S08682,L0243,E003,55.6959867477417
S08683,L0200,E003,53.05888652801514
S08686,L0219,E003,56.95180296897888
S08689,L0219,E003,55.119770765304565
S08690,L0217,E003,52.605485916137695
S08702,L0227,E003,57.042014598846436
S08703,L0217,E003,44.81824040412903
S08707,L0229,E003,57.29963779449463
S08710,L0239,E003,54.63824272155762
S08713,L0212,E003,56.91875219345093
S08713,L0221,E003,57.244873046875
S08722,L0212,E003,42.60861277580261
S08722,L0221,E003,55.60542941093445
S08725,L0236,E003,56.79222345352173
S08727,L0200,E003,42.41754412651062
S08727,L0240,E003,59.922295808792114
S08735,L0212,E003,57.06219673156738
S08735,L0221,E003,57.43898153305054
S08739,L0209,E003,54.46879863739014
S08742,L0217,E003,53.243279457092285
S08743,L0231,E003,57.2306752204895
S08745,L0201,E003,53.33974361419678
S08750,L0231,E003,57.381612062454224
S08751,L0217,E003,53.66780757904053
S08752,L0222,E003,55.745404958724976
S08753,L0216,E003,51.93301439285278
S08766,L0227,E003,55.2426278591156
S08767,L0215,E003,55.006492137908936
S08778,L0201,E003,56.82172775268555
S08779,L0201,E003,44.342827796936035
S08780,L0215,E003,56.96746110916138
S08781,L0227,E003,54.798734188079834
S08782,L0239,E003,51.51510834693909
S08785,L0200,E003,56.925833225250244
S08785,L0240,E003,57.5040340423584
S08793,L0243,E003,55.25863766670227
S08798,L0217,E003,45.60307562351227
S08800,L0239,E003,45.70251107215881
S08807,L0240,E003,55.27515411376953
S08809,L0200,E003,56.953758001327515
S08809,L0240,E003,57.75200128555298
S08816,L0227,E003,55.194610357284546
S08817,L0239,E003,51.76975727081299
S08818,L0217,E003,52.54923701286316
S08820,L0201,E003,41.88976287841797
S08836,L0236,E003,57.136452198028564
S08837,L0239,E003,53.361666202545166
S08843,L0229,E003,55.74140548706055
S08844,L0216,E003,56.874293088912964
S08853,L0216,E003,48.120325803756714
S08854,L0240,E003,55.732035636901855
S08862,L0236,E003,57.281315326690674
S08867,L0218,E003,56.99401497840881
S08867,L0221,E003,57.19478130340576
S08869,L0215,E003,55.203235149383545
S08875,L0219,E003,54.89288568496704
S08883,L0218,E003,59.877580404281616
S08883,L0221,E003,60.31984090805054
S08887,L0201,E003,48.91744554042816
S08891,L0218,E003,57.33374357223511
S08891,L0221,E003,57.59609341621399
S08895,L0209,E003,55.22627830505371
S08897,L0206,E003,54.74446415901184
S08897,L0212,E003,55.065834522247314
S08899,L0206,E003,53.61894369125366
S08899,L0212,E003,54.437172412872314
S08901,L0200,E003,55.59777021408081
S08903,L0231,E003,56.796830892562866
S08911,L0239,E003,56.6807746887207
S08916,L0209,E003,55.25177717208862
S08922,L0209,E003,54.709720611572266
S08923,L0209,E003,52.247560024261475
S08928,L0243,E003,57.14086294174194
S08929,L0239,E003,51.74034833908081
S08931,L0236,E003,56.527507305145264
S08939,L0225,E003,55.737876892089844
S08939,L0231,E003,55.73315620422363
S08943,L0227,E003,56.49811029434204
S08949,L0224,E003,42.02754497528076
S08950,L0224,E003,56.62344694137573
S08952,L0227,E003,54.851436614990234
S08956,L0236,E003,54.9817681312561
S08959,L0201,E003,56.89971446990967
S08961,L0222,E003,59.70990061759949
S08965,L0216,E003,57.03787803649902
S08969,L0229,E003,60.29845476150513
S08969,L0242,E003,55.246251821517944
S08971,L0240,E003,57.80304670333862
S08976,L0215,E003,54.78476285934448
S08977,L0239,E003,46.390584111213684
S08979,L0215,E003,47.666361927986145
S08980,L0236,E003,56.609559059143066
S08983,L0242,E003,54.98475432395935
S08987,L0215,E003,53.9981484413147
S08998,L0200,E003,59.816282987594604
S09000,L0212,E003,54.84048128128052
S09000,L0221,E003,55.179363489151
S09011,L0222,E003,57.17263221740723
S09018,L0229,E003,55.18295764923096
S09029,L0222,E003,55.726468563079834
S09030,L0239,E003,52.60779857635498
S09040,L0224,E003,56.90527558326721
S09047,L0200,E003,55.06702661514282
S09049,L0231,E003,55.71626424789429
S09061,L0239,E003,51.49701237678528
S09065,L0225,E003,59.19196605682373
S09065,L0231,E003,56.17936849594116
S09069,L0236,E003,55.116283893585205
S09071,L0227,E003,55.49114942550659
S09078,L0240,E003,55.72689771652222
S09080,L0224,E003,42.52663850784302
S09082,L0206,E003,51.564013957977295
S09082,L0212,E003,56.59823417663574
S09086,L0231,E003,57.22538232803345
S09088,L0215,E003,54.59514856338501
S09094,L0219,E003,56.689631938934326
S09101,L0236,E003,29.880473017692566
S09107,L0219,E003,57.30563402175903
S09107,L0225,E003,57.56736397743225
S09111,L0217,E003,53.59695553779602
S09125,L0243,E003,59.340888261795044
S09136,L0200,E003,56.70399069786072
S09136,L0240,E003,57.29806423187256
S09140,L0215,E003,53.88597249984741
S09142,L0239,E003,56.732285022735596
S09144,L0200,E003,54.813605546951294
S09144,L0240,E003,55.305105447769165
S09152,L0240,E003,57.49130845069885
S09154,L0200,E003,55.19356727600098
S09154,L0240,E003,55.73229789733887
S09155,L0215,E003,56.66453838348389
S09156,L0209,E003,57.97458291053772
S09158,L0206,E003,56.6899836063385
S09164,L0219,E003,55.58888912200928
S09181,L0216,E003,44.71060633659363
S09188,L0229,E003,57.95797109603882
S09196,L0227,E003,54.98529672622681
S09199,L0219,E003,56.757307052612305
S09199,L0225,E003,57.08315968513489
S09205,L0206,E003,54.902464151382446
S09205,L0212,E003,55.11908531188965
S09208,L0219,E003,57.0132315158844
S09208,L0225,E003,57.177603244781494
S09214,L0218,E003,55.58505058288574
S09227,L0229,E003,55.72642683982849
S09227,L0242,E003,53.96920442581177
S09228,L0216,E003,53.217434883117676
S09231,L0242,E003,46.11462354660034
S09245,L0215,E003,57.053351402282715
S09246,L0200,E003,54.67386841773987
S09248,L0227,E003,55.67728281021118
S09250,L0201,E003,54.64683771133423
S09255,L0243,E003,60.1154625415802
S09259,L0222,E003,57.18281865119934
S09262,L0212,E003,57.24475383758545
S09262,L0221,E003,57.48568773269653
S09264,L0206,E003,42.631345987319946
S09264,L0212,E003,45.025479793548584
S09265,L0239,E003,53.4451961517334
S09270,L0201,E003,51.05360150337219
S09271,L0215,E003,52.74263024330139
S09274,L0206,E003,57.00908899307251
S09274,L0212,E003,57.22452402114868
S09276,L0218,E003,57.45567083358765
S09277,L0239,E003,54.09209728240967
S09280,L0239,E003,53.6837100982666
S09281,L0217,E003,52.553629875183105
S09282,L0222,E003,49.69358444213867
S09288,L0224,E003,57.16780424118042
S09297,L0217,E003,54.829663038253784
S09298,L0215,E003,55.019932985305786
S09306,L0212,E003,54.71681356430054
S09306,L0221,E003,55.14328479766846
S09308,L0239,E003,53.88100743293762
S09314,L0224,E003,53.17066311836243
S09315,L0218,E003,55.70830702781677
S09315,L0221,E003,55.73983192443848
S09325,L0229,E003,55.741918087005615
S09329,L0222,E003,59.902721643447876
S09332,L0222,E003,57.54269361495972
S09338,L0242,E003,54.75926995277405
S09339,L0200,E003,55.68290948867798
S09341,L0219,E003,56.940460205078125
S09341,L0225,E003,57.19907283782959
S09342,L0239,E003,26.323693990707397
S09343,L0243,E003,57.246237993240356
S09345,L0227,E003,57.157015800476074
S09346,L0216,E003,54.815542697906494
S09362,L0243,E003,59.645211696624756
S09363,L0242,E003,56.93597197532654
S09365,L0239,E003,54.82698678970337
S09366,L0229,E003,55.745577812194824
S09380,L0219,E003,59.261882305145264
S09380,L0225,E003,59.83284115791321
S09382,L0201,E003,57.05554485321045
S09396,L0224,E003,53.5250186920166
S09397,L0215,E003,54.50906753540039
S09398,L0219,E003,57.27508068084717
S09398,L0225,E003,57.47487545013428
S09402,L0227,E003,55.206066370010376
S09406,L0231,E003,55.74573874473572
S09436,L0229,E003,57.530319690704346
S09436,L0242,E003,57.00129270553589
S09438,L0201,E003,42.0367032289505
S09446,L0225,E003,57.482242584228516
S09446,L0231,E003,57.43100643157959
S09448,L0243,E003,55.13019561767578
S09450,L0224,E003,54.46791648864746
S09451,L0224,E003,54.20401096343994
S09452,L0227,E003,56.786155700683594
S09455,L0231,E003,58.207112550735474
S09459,L0216,E003,56.68255090713501
S09460,L0229,E003,55.75076341629028
S09460,L0242,E003,54.75841760635376
S09463,L0212,E003,56.78805112838745
S09463,L0221,E003,57.10827708244324
S09470,L0219,E003,55.24618625640869
S09470,L0225,E003,55.295443534851074
S09476,L0206,E003,47.72195816040039
S09476,L0212,E003,59.1522216796875
S09480,L0222,E003,56.70616626739502
S09488,L0201,E003,54.13237810134888
S09500,L0206,E003,54.01263236999512
S09502,L0236,E003,56.1596155166626
S09509,L0224,E003,52.236199378967285
S09510,L0225,E003,57.56151080131531
S09510,L0231,E003,57.45210647583008
S09519,L0216,E003,53.55868339538574
S09525,L0200,E003,56.83448314666748
S09529,L0206,E003,56.629955768585205
S09532,L0225,E003,59.78363752365112
S09532,L0231,E003,59.55048203468323
S09533,L0227,E003,57.201170921325684
S09540,L0216,E003,55.23194670677185
S09542,L0218,E003,55.19905090332031
S09542,L0221,E003,55.304163694381714
S09543,L0217,E003,53.19409370422363
S09546,L0243,E003,57.27194547653198
S09554,L0219,E003,56.9292426109314
S09564,L0200,E003,55.234503746032715
S09564,L0240,E003,55.35101890563965
S09569,L0242,E003,54.80159521102905
S09571,L0215,E003,53.25644016265869
S09573,L0217,E003,24.054446816444397
S09577,L0219,E003,55.066728591918945
S09581,L0225,E003,59.84445810317993
S09581,L0231,E003,59.596943855285645
S09586,L0219,E003,57.23086595535278
S09589,L0206,E003,55.752938985824585
S09593,L0229,E003,55.69875240325928
S09593,L0242,E003,53.40946912765503
S09596,L0200,E003,57.06400275230408
S09596,L0240,E003,57.577913999557495
S09606,L0200,E003,55.64829111099243
S09606,L0240,E003,60.35994291305542
S09615,L0242,E003,53.833967447280884
S09616,L0243,E003,55.71620464324951
S09620,L0236,E003,56.92484378814697
S09621,L0243,E003,56.97893500328064
S09625,L0236,E003,56.33450150489807
S09626,L0239,E003,56.16942048072815
S09627,L0216,E003,54.717957973480225
S09628,L0215,E003,54.57788109779358
S09637,L0236,E003,59.53708291053772
S09641,L0217,E003,57.09120035171509
S09646,L0227,E003,55.08401393890381
S09649,L0227,E003,55.68981170654297
S09655,L0216,E003,51.22959613800049
S09666,L0224,E003,48.40805530548096
S09676,L0217,E003,56.68987035751343
S09677,L0209,E003,56.44577145576477
S09678,L0222,E003,57.27616548538208
S09681,L0217,E003,54.02939319610596
S09684,L0242,E003,51.45924091339111
S09689,L0222,E003,55.608463287353516
S09704,L0243,E003,60.020262002944946
S09714,L0201,E003,55.00185489654541
S09715,L0216,E003,53.819382190704346
S09716,L0217,E003,47.38381505012512
S09717,L0212,E003,59.63558554649353
S09717,L0221,E003,60.254281759262085
S09719,L0209,E003,52.504849433898926
S09733,L0200,E003,56.78811073303223
S09752,L0239,E003,53.80740165710449
S09753,L0239,E003,51.8182098865509
S09754,L0209,E003,59.24965739250183
S09759,L0217,E003,57.24823474884033
S09765,L0217,E003,54.67253923416138
S09767,L0222,E003,54.00143265724182
S09770,L0239,E003,44.115447998046875
