S09196,L0215,E001,0.3614194686448946
S09199,L0239,E001,0.441750687297598
S09203,L0206,E001,0.39456600802564296
S09208,L0239,E001,0.16476060632878245
S09209,L0225,E001,0.28615789349145565
S09209,L0231,E001,0.28206039685197487
S09214,L0200,E001,0.4278895121519815
S09228,L0219,E001,0.3276423079837528
S09231,L0227,E001,0.06487134000034195
S09245,L0206,E001,0.3153805401516648
S09245,L0212,E001,0.4262032951755466
S09246,L0224,E001,0.31865310558906873
S09248,L0201,E001,0.4470291382017776
S09250,L0212,E001,0.2913222173486593
S09250,L0221,E001,0.2336616642818109
S09255,L0217,E001,0.08356115102011773
S09259,L0209,E001,0.41779848263254427
S09261,L0201,E001,0.3315443806302069
S09265,L0243,E001,0.23739717561615814
S09270,L0218,E001,0.45020850391166145
S09270,L0221,E001,0.5815184718322417
S09271,L0206,E001,0.27251570764458516
S09271,L0212,E001,0.36046344453011586
S09276,L0200,E001,0.08850976118684896
S09277,L0243,E001,0.17792679991626614
S09280,L0243,E001,0.39330586387841604
S09281,L0227,E001,0.3190998862000794
S09282,L0209,E001,0.4955343116957745
S09288,L0216,E001,0.40523075191970204
S09297,L0227,E001,0.42316785566228454
S09298,L0206,E001,0.2089751479577088
S09308,L0243,E001,0.3070899581258744
S09314,L0216,E001,0.44994059737504366
S09317,L0200,E001,0.36033675820967015
S09317,L0240,E001,0.3510878103470579
S09321,L0216,E001,0.47507805753340304
S09325,L0215,E001,0.3432501977048361
S09328,L0216,E001,0.4326408644978336
S09329,L0209,E001,0.25755970629674446
S09332,L0209,E001,0.3372631997067032
S09338,L0227,E001,0.36725071150548866
S09339,L0224,E001,0.2546595706321203
S09341,L0239,E001,0.19433523542023437
S09342,L0243,E001,0.11063172286145118
S09345,L0215,E001,0.12393876337344271
S09346,L0219,E001,0.3687727310330757
S09350,L0229,E001,0.30268930171506797
S09350,L0242,E001,0.288332504105367
S09351,L0229,E001,0.24028608224127737
S09351,L0242,E001,0.1977306981855572
S09352,L0229,E001,0.3672774521733597
S09352,L0242,E001,0.21136603510387722
S09363,L0227,E001,0.23805340958702775
S09365,L0243,E001,0.3017142107742929
S09366,L0215,E001,0.16265238644906557
S09377,L0216,E001,0.1692963615162399
S09380,L0239,E001,0.14297270776731186
S09382,L0218,E001,0.14450677658199723
S09382,L0221,E001,0.16035816966470642
S09386,L0225,E001,0.3805374481800012
S09386,L0231,E001,0.3489014993760033
S09387,L0225,E001,0.1309766059047889
S09387,L0231,E001,0.1569799804225586
S09396,L0216,E001,0.42300957354851215
S09397,L0206,E001,0.2655838747685641
S09398,L0239,E001,0.1304293623839043
S09402,L0201,E001,0.4432589513687068
S09406,L0222,E001,0.22892944938378773
S09426,L0225,E001,0.07394634502716155
S09426,L0231,E001,0.0773214724344014
S09438,L0218,E001,0.18283976572692312
S09438,L0221,E001,0.3463266986751772
S09446,L0222,E001,0.5035073148349284
S09450,L0231,E001,0.2680976392032927
S09451,L0216,E001,0.3473204487809824
S09452,L0201,E001,0.4546518861380505
S09455,L0222,E001,0.32446126815769394
S09459,L0219,E001,0.3978741889208129
S09470,L0239,E001,0.1932181966790131
S09474,L0229,E001,0.5292081408685066
S09474,L0242,E001,0.3651545294548161
S09480,L0209,E001,0.14762698737103588
S09483,L0229,E001,0.2901282246848267
S09483,L0242,E001,0.19684473532183336
S09485,L0200,E001,0.4112536501659369
S09485,L0240,E001,0.3651374199807261
S09488,L0218,E001,0.3388916521799185
S09488,L0221,E001,0.3751462244897489
S09500,L0218,E001,0.2520853862854414
S09502,L0242,E001,0.16396571287211517
S09509,L0231,E001,0.3802740952204728
S09510,L0222,E001,0.23993924169170702
S09515,L0216,E001,0.5346036789759303
S09519,L0219,E001,0.4270616335584861
S09519,L0225,E001,0.48997055495114317
S09525,L0224,E001,0.15118755964146857
S09532,L0222,E001,0.17819367423922058
S09533,L0215,E001,0.4837119070682803
S09540,L0219,E001,0.25897147245383123
S09543,L0227,E001,0.11769312229556247
S09546,L0217,E001,0.0951440980915104
S09553,L0240,E001,0.26268440926189024
S09554,L0239,E001,0.4814435306118917
S09564,L0224,E001,0.23609852457561056
S09569,L0227,E001,0.20688628284919144
S09571,L0206,E001,0.15952869656117621
S09571,L0212,E001,0.3545091573723901
S09573,L0229,E001,0.28687761940472145
S09574,L0225,E001,0.2885042236977805
S09574,L0231,E001,0.28033908946280667
S09577,L0239,E001,0.36485503172906003
S09579,L0229,E001,0.37147373737728945
S09579,L0242,E001,0.2229590113036304
S09580,L0225,E001,0.20869016260180387
S09580,L0231,E001,0.24138144979772289
S09581,L0222,E001,0.30012819964425513
S09586,L0239,E001,0.3840776734738296
S09587,L0229,E001,0.30943676695283123
S09587,L0242,E001,0.2872264834817326
S09589,L0218,E001,0.16713249984695613
S09596,L0224,E001,0.2764619053617662
S09606,L0224,E001,0.04506910042708982
S09613,L0225,E001,0.3300181465702014
S09613,L0231,E001,0.276878504047447
S09615,L0227,E001,0.2634924334671965
S09616,L0217,E001,0.4125680060769653
S09620,L0242,E001,0.33386875430034757
S09625,L0217,E001,0.30493268103682925
S09626,L0243,E001,0.18745178746950114
S09627,L0219,E001,0.130791134358317
S09628,L0206,E001,0.2508617187335466
S09628,L0212,E001,0.33669540593020525
S09634,L0240,E001,0.18228163758123342
S09637,L0242,E001,0.18730262335075631
S09641,L0227,E001,0.325192006698371
S09646,L0201,E001,0.26901415120923505
S09649,L0201,E001,0.3823660006549437
S09655,L0219,E001,0.11923678983830448
S09655,L0225,E001,0.14493907808437884
S09666,L0216,E001,0.4574836167743763
S09669,L0225,E001,0.30000670952061204
S09669,L0231,E001,0.23383392021310492
S09670,L0201,E001,0.6508754148952611
S09673,L0200,E001,0.35312911608615766
S09673,L0240,E001,0.2711511889452446
S09676,L0229,E001,0.5345097821334146
S09677,L0236,E001,0.3034614255513441
S09678,L0209,E001,0.2026382171034975
S09681,L0227,E001,0.1310772053176244
S09684,L0227,E001,0.16696506835043834
S09689,L0209,E001,0.38506806835760266
S09704,L0217,E001,0.3249967439397115
S09707,L0201,E001,0.14426776325020416
S09714,L0212,E001,0.30336290871228505
S09714,L0221,E001,0.404279020006436
S09715,L0219,E001,0.03768033529208414
S09715,L0225,E001,0.12073612387589425
S09716,L0227,E001,0.4458441454434979
S09719,L0236,E001,0.31265460197120093
S09733,L0224,E001,0.2470720203554678
S09740,L0201,E001,0.3030748870402634
S09752,L0243,E001,0.3491159223002987
S09753,L0243,E001,0.14338659089479341
S09754,L0236,E001,0.17690197109378814
S09759,L0229,E001,0.1297466490918242
S09765,L0227,E001,0.16766961282879095
S09767,L0209,E001,0.460429904259397
S09770,L0243,E001,0.1046348678132487
S09776,L0217,E001,0.30947527953125753
S09793,L0215,E001,0.0699382726141316
S09803,L0222,E001,0.25658392973413857
S09811,L0216,E001,0.2156436604583859
S09818,L0236,E001,0.2891929272562257
S09819,L0218,E001,0.2356957114256294
S09819,L0221,E001,0.2715545239438292
S09824,L0212,E001,0.2800518177252549
S09824,L0221,E001,0.329452788949525
S09827,L0229,E001,0.4501951516084841
S09830,L0222,E001,0.3144003602173094
S09833,L0216,E001,0.2657323740631583
S09837,L0219,E001,0.28071497751223234
S09837,L0225,E001,0.31675113242430286
S09841,L0206,E001,0.08225228922108309
S09844,L0215,E001,0.2687861837555463
S09846,L0218,E001,0.3297997248323485
S09856,L0227,E001,0.3314535871758782
S09857,L0225,E001,0.42631994143201674
S09857,L0231,E001,0.43571375928870876
S09860,L0215,E001,0.3526112787182235
S09861,L0236,E001,0.2786439195696151
S09862,L0201,E001,0.4387775781469129
S09865,L0215,E001,0.24478331392607136
S09866,L0200,E001,0.2244517185788223
S09870,L0216,E001,0.245804072784915
S09877,L0236,E001,0.18703032322560392
S09884,L0215,E001,0.46683382499669807
S09892,L0215,E001,0.26826746543611873
S09893,L0240,E001,0.2782315176545678
S09894,L0200,E001,0.4050006436769361
S09894,L0240,E001,0.3143181865067269
S09899,L0227,E001,0.39144327681818825
S09900,L0206,E001,0.20744395713569197
S09903,L0212,E001,0.23335389134126772
S09903,L0221,E001,0.2315387100104532
S09904,L0215,E001,0.27380381177339735
S09907,L0201,E001,0.1057365611603456
S09908,L0224,E001,0.18185566260579503
S09911,L0236,E001,0.36528914456050343
S09913,L0217,E001,0.25808017291091984
S09919,L0242,E001,0.2002307376609026
S09922,L0231,E001,0.1900862495754524
S09923,L0219,E001,0.092256506558021
S09928,L0216,E001,0.46138574888201406
S09934,L0229,E001,0.15413947593662403
S09934,L0242,E001,0.12630386020581227
S09945,L0224,E001,0.14540899067759702
S09951,L0239,E001,0.24856192091632062
S09952,L0219,E001,0.12602449743225727
S09952,L0225,E001,0.25793369299755603
S09961,L0231,E001,0.4108162275304994
S09969,L0243,E001,0.39252708966044886
S09971,L0219,E001,0.11713396299228193
S09972,L0206,E001,0.364348797445795
S10000,L0236,E001,0.18856618878127188
S08508,L0243,E003,0.6742608351653737
S08510,L0219,E003,0.6159504509031841
S08510,L0225,E003,0.5969098472535831
S08512,L0212,E003,0.613677902953943
S08512,L0221,E003,0.6575770167385113
S08529,L0224,E003,0.5608802556464172
S08532,L0236,E003,0.5096131921767182
S08540,L0215,E003,0.5472800330023222
S08546,L0212,E003,0.6861926768117242
S08546,L0221,E003,0.7113671783405371
S08554,L0201,E003,0.46506821390977326
S08558,L0242,E003,0.6299717329884807
S08561,L0219,E003,0.6683799530464647
S08566,L0206,E003,0.5094322814229842
S08574,L0215,E003,0.47420338005116447
S08576,L0217,E003,0.7839521573286434
S08578,L0200,E003,0.521457854836192
S08578,L0240,E003,0.6081600344984122
S08579,L0216,E003,0.6179821812292232
S08582,L0229,E003,0.6601740185124094
S08590,L0240,E003,0.42660704032855185
S08600,L0242,E003,0.5956529778563512
S08606,L0200,E003,0.6552830623166
S08613,L0218,E003,0.567110202909769
S08613,L0221,E003,0.599413551752443
S08614,L0206,E003,0.6322770082393314
S08616,L0219,E003,0.5016906379167618
S08616,L0225,E003,0.5541355293031504
S08625,L0218,E003,0.7378542948299068
S08627,L0216,E003,0.6804158027043841
S08628,L0239,E003,0.7386130029901025
S08636,L0239,E003,0.7146785397271999
S08637,L0231,E003,0.6670593421362182
S08644,L0216,E003,0.7749762762841041
S08651,L0227,E003,0.7800022715137329
S08652,L0216,E003,0.6525597569339316
S08653,L0224,E003,0.633922785556595
S08658,L0219,E003,0.7379140096719669
S08658,L0225,E003,0.6614546882291023
S08660,L0224,E003,0.5566412866709605
S08682,L0243,E003,0.6261910907273031
S08683,L0200,E003,0.6444377658447216
S08686,L0219,E003,0.599609281152005
S08689,L0219,E003,0.7552989804678826
S08690,L0217,E003,0.7919554686069192
S08702,L0227,E003,0.73726111577774
S08703,L0217,E003,0.6958503117337604
S08707,L0229,E003,0.7483913222731455
S08710,L0239,E003,0.455230003950847
S08713,L0212,E003,0.5552954885302083
S08713,L0221,E003,0.5867630698965318
S08722,L0212,E003,0.689612699578955
S08722,L0221,E003,0.7318506980496577
S08725,L0236,E003,0.6348373069588115
S08727,L0200,E003,0.6304309385231074
S08727,L0240,E003,0.674173447808323
S08735,L0212,E003,0.49784692456079277
S08735,L0221,E003,0.5156420604137444
S08739,L0209,E003,0.640706773890859
S08742,L0217,E003,0.638476664238269
S08743,L0231,E003,0.4946900922109113
S08745,L0201,E003,0.569446696481966
S08750,L0231,E003,0.46663629243956317
S08751,L0217,E003,0.5546727612064277
S08752,L0222,E003,0.6920311715451215
S08753,L0216,E003,0.6324868460300851
S08766,L0227,E003,0.6676223746873745
S08767,L0215,E003,0.5519570405291616
S08778,L0201,E003,0.40612147731497017
S08779,L0201,E003,0.5739593345742179
S08780,L0215,E003,0.6714386814569213
S08781,L0227,E003,0.5847154665723325
S08782,L0239,E003,0.6605220870087842
S08785,L0200,E003,0.5963700370183727
S08785,L0240,E003,0.5913236148478027
S08793,L0243,E003,0.5938306621115548
S08798,L0217,E003,0.5410412692853135
S08800,L0239,E003,0.4495980320206234
S08807,L0240,E003,0.601750969467878
S08809,L0200,E003,0.5928998470533507
S08809,L0240,E003,0.6230348481430101
S08816,L0227,E003,0.6448268155459419
S08817,L0239,E003,0.678867291480024
S08818,L0217,E003,0.778108067474247
S08820,L0201,E003,0.4884675698985096
S08836,L0236,E003,0.584226906189672
S08837,L0239,E003,0.6133604204902204
S08843,L0229,E003,0.6659513091396233
S08844,L0216,E003,0.6773969350668315
S08853,L0216,E003,0.7343851923759162
S08854,L0240,E003,0.5679223807533689
S08862,L0236,E003,0.6354019793203178
S08867,L0218,E003,0.7139684403595373
S08867,L0221,E003,0.7159107287357964
S08869,L0215,E003,0.6919507643878307
S08875,L0219,E003,0.5736079387989959
S08883,L0218,E003,0.6437044526645698
S08883,L0221,E003,0.6618310144085149
S08887,L0201,E003,0.32458042417913846
S08891,L0218,E003,0.7364936498946265
S08891,L0221,E003,0.7170493312668282
S08895,L0209,E003,0.5408666441727716
S08897,L0206,E003,0.6767799177784246
S08897,L0212,E003,0.7003843865411047
S08899,L0206,E003,0.6153373989334967
S08899,L0212,E003,0.7233105796673688
S08901,L0200,E003,0.7237700738200031
S08903,L0231,E003,0.4608908206251996
S08911,L0239,E003,0.5571723756285507
S08916,L0209,E003,0.6053970366954243
S08922,L0209,E003,0.7019915238235893
S08923,L0209,E003,0.7505095037859754
S08928,L0243,E003,0.7143479664748723
S08929,L0239,E003,0.4094407647256288
S08931,L0236,E003,0.6617798409389783
S08939,L0225,E003,0.5702454333536208
S08939,L0231,E003,0.6086115139775908
S08943,L0227,E003,0.5814522434715288
S08949,L0224,E003,0.5575273491150597
S08950,L0224,E003,0.5914564615896779
S08952,L0227,E003,0.6539583107527166
S08956,L0236,E003,0.6115608627420351
S08959,L0201,E003,0.42390577250792666
S08961,L0222,E003,0.5938973949479457
S08965,L0216,E003,0.5139162840878855
S08969,L0229,E003,0.7628454267328738
S08969,L0242,E003,0.5938139886845635
S08971,L0240,E003,0.6825033405102875
S08976,L0215,E003,0.43106062447183235
S08977,L0239,E003,0.5704435612978908
S08979,L0215,E003,0.5453072493068494
S08980,L0236,E003,0.5029961466440435
S08983,L0242,E003,0.5087778107435827
S08987,L0215,E003,0.6806964510283259
S08998,L0200,E003,0.5383196400619146
S09000,L0212,E003,0.7232978112785274
S09000,L0221,E003,0.7563191209312107
S09011,L0222,E003,0.7836520890839751
S09018,L0229,E003,0.7810947297512172
S09029,L0222,E003,0.6210644961577614
S09030,L0239,E003,0.5542391833074881
S09040,L0224,E003,0.5708879222980882
S09047,L0200,E003,0.6118613634705986
S09049,L0231,E003,0.6226886915536923
S09061,L0239,E003,0.6575813400696521
S09065,L0225,E003,0.5863801153745597
S09065,L0231,E003,0.5957704989745884
S09069,L0236,E003,0.6041168795695727
S09071,L0227,E003,0.7074755079534094
S09078,L0240,E003,0.5584144433166609
S09080,L0224,E003,0.5900030554037731
S09082,L0206,E003,0.6113261016847528
S09082,L0212,E003,0.6990296686646676
S09086,L0231,E003,0.5005645625434668
S09088,L0215,E003,0.45418445742798064
S09094,L0219,E003,0.6709983907070172
S09101,L0236,E003,0.6180017262103994
S09107,L0219,E003,0.621192811635865
S09107,L0225,E003,0.6181408427824452
S09111,L0217,E003,0.7302708529887091
S09125,L0243,E003,0.74325723730175
S09136,L0200,E003,0.6799552053041702
S09136,L0240,E003,0.5768543114586119
S09140,L0215,E003,0.7382043132768292
S09142,L0239,E003,0.5762054312126941
S09144,L0200,E003,0.7058694135214687
S09144,L0240,E003,0.7113806707798651
S09152,L0240,E003,0.5991641603138009
S09154,L0200,E003,0.6208637492481733
S09154,L0240,E003,0.6464133310296675
S09155,L0215,E003,0.6690641686736768
S09156,L0209,E003,0.7018979008057118
S09158,L0206,E003,0.5266029131182464
S09164,L0219,E003,0.6337171178792068
S09181,L0216,E003,0.6001230450484396
S09188,L0229,E003,0.5476886976076777
S09196,L0227,E003,0.5729007844172153
S09199,L0219,E003,0.6762829992924589
S09199,L0225,E003,0.6264521523891877
S09205,L0206,E003,0.41333630009913863
S09205,L0212,E003,0.45021749018368523
S09208,L0219,E003,0.624788387724934
S09208,L0225,E003,0.6187745477456458
S09214,L0218,E003,0.702813166160895
S09227,L0229,E003,0.7319550365078497
S09227,L0242,E003,0.584133559182892
S09228,L0216,E003,0.5771561253575196
S09231,L0242,E003,0.41870788461489106
S09245,L0215,E003,0.6303294252853208
S09246,L0200,E003,0.5869932247811394
S09248,L0227,E003,0.6958308481179835
S09250,L0201,E003,0.5269598751133103
S09255,L0243,E003,0.5572812842411023
S09259,L0222,E003,0.6000422144155896
S09262,L0212,E003,0.543301891872303
S09262,L0221,E003,0.6009344586541677
S09264,L0206,E003,0.5945590689199873
S09264,L0212,E003,0.673020886212356
S09265,L0239,E003,0.636199605676131
S09270,L0201,E003,0.48569987755166955
S09271,L0215,E003,0.6167773333119468
S09274,L0206,E003,0.4610440513775409
S09274,L0212,E003,0.564070870132935
S09276,L0218,E003,0.6820496818540092
S09277,L0239,E003,0.6085844955294227
S09280,L0239,E003,0.613412489470656
S09281,L0217,E003,0.6935031398083854
S09282,L0222,E003,0.7025056108930469
S09288,L0224,E003,0.5982758891508958
S09297,L0217,E003,0.7279046218438314
S09298,L0215,E003,0.5304869577070996
S09306,L0212,E003,0.6342343997412958
S09306,L0221,E003,0.663681281764119
S09308,L0239,E003,0.5302012048568747
S09314,L0224,E003,0.6042603703407932
S09315,L0218,E003,0.5961398764616803
S09315,L0221,E003,0.7037609681804864
S09325,L0229,E003,0.6542057539119226
S09329,L0222,E003,0.4904690398679694
S09332,L0222,E003,0.5831347937739324
S09338,L0242,E003,0.58572944026285
S09339,L0200,E003,0.5907679425827296
S09341,L0219,E003,0.6838550665825719
S09341,L0225,E003,0.662460648403946
S09342,L0239,E003,0.4540883728742828
S09343,L0243,E003,0.47434605999205554
S09345,L0227,E003,0.6148172702366914
S09346,L0216,E003,0.6748080544985859
S09362,L0243,E003,0.6704401186196353
S09363,L0242,E003,0.4369078749078853
S09365,L0239,E003,0.5499903711629879
S09366,L0229,E003,0.5629916662758881
S09380,L0219,E003,0.4501530862183689
S09380,L0225,E003,0.5079533097244079
S09382,L0201,E003,0.32927958841197347
S09396,L0224,E003,0.5463839942390751
S09397,L0215,E003,0.635305205883464
S09398,L0219,E003,0.5106082853494402
S09398,L0225,E003,0.47694310219610786
S09402,L0227,E003,0.6137517369884375
S09406,L0231,E003,0.45365334606834046
S09436,L0229,E003,0.7402758396833427
S09436,L0242,E003,0.5973615537748094
S09438,L0201,E003,0.41075413614865164
S09446,L0225,E003,0.6798734148338145
S09446,L0231,E003,0.7407406811504686
S09448,L0243,E003,0.6075443899883193
S09450,L0224,E003,0.49543781556065325
S09451,L0224,E003,0.6086001230793208
S09452,L0227,E003,0.595072838015119
S09455,L0231,E003,0.6895041635074559
S09459,L0216,E003,0.6043595104891655
S09460,L0229,E003,0.6893179704185923
S09460,L0242,E003,0.569221978681352
S09463,L0212,E003,0.5477173748436267
S09463,L0221,E003,0.5644688074787149
S09470,L0219,E003,0.5771961261065046
S09470,L0225,E003,0.52960347573621
S09476,L0206,E003,0.6802864191756264
S09476,L0212,E003,0.7706788921565594
S09480,L0222,E003,0.3714747865042513
S09488,L0201,E003,0.36614375076554817
S09500,L0206,E003,0.37914907732488495
S09502,L0236,E003,0.6070255611631521
S09509,L0224,E003,0.6008591235084473
S09510,L0225,E003,0.6393146312969162
S09510,L0231,E003,0.6813685554862503
S09519,L0216,E003,0.711800599414957
S09525,L0200,E003,0.5447436767973122
S09529,L0206,E003,0.5885007333222969
S09532,L0225,E003,0.5959302967378038
S09532,L0231,E003,0.635936066351514
S09533,L0227,E003,0.7171002291281702
S09540,L0216,E003,0.5266671502259286
S09542,L0218,E003,0.6570971908168325
S09542,L0221,E003,0.6857126694112874
S09543,L0217,E003,0.5232277846403514
S09546,L0243,E003,0.49142495505488704
S09554,L0219,E003,0.7796208175897777
S09564,L0200,E003,0.626497305482878
S09564,L0240,E003,0.5990300202438301
S09569,L0242,E003,0.6288900352145522
S09571,L0215,E003,0.5412309425570044
S09573,L0217,E003,0.6626367236324024
S09577,L0219,E003,0.6853103459533347
S09581,L0225,E003,0.5898419191378305
